creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth,author_rank,productivity_bucket,share_of_total_subscriptions_pct,cumulative_subscriptions,cumulative_share_pct,concentration_band
76561198048996547,1,951,951.0,951.0,0.963,0.0,1,3680,1,0.0003,272249645,99.6379,others
76561198398681489,1,950,950.0,950.0,1.0,0.0,1,3681,1,0.0003,272250595,99.6382,others
76561199079274235,5,949,189.8,188.0,0.95596,0.0,5,3682,4-9,0.0003,272251544,99.6385,others
76561199309986785,1,949,949.0,949.0,1.0,0.0,2,3683,1,0.0003,272252493,99.6389,others
76561198052369022,1,948,948.0,948.0,0.9,970.0,2,3684,1,0.0003,272253441,99.6392,others
76561198094418144,1,948,948.0,948.0,0.6364,0.0,2,3685,1,0.0003,272254389,99.6396,others
76561198145413310,1,947,947.0,947.0,0.9714,1357.0,2,3686,1,0.0003,272255336,99.6399,others
76561198256773420,1,947,947.0,947.0,1.0,66.0,2,3687,1,0.0003,272256283,99.6403,others
76561199001052258,1,947,947.0,947.0,1.0,13.0,2,3688,1,0.0003,272257230,99.6406,others
76561198110158112,1,946,946.0,946.0,1.0,177.0,4,3689,1,0.0003,272258176,99.641,others
76561198858357324,1,946,946.0,946.0,1.0,110.0,6,3690,1,0.0003,272259122,99.6413,others
76561199230969395,1,946,946.0,946.0,0.8172,4.0,9,3691,1,0.0003,272260068,99.6417,others
76561198321278370,1,945,945.0,945.0,0.4375,0.0,1,3692,1,0.0003,272261013,99.642,others
76561198377914821,2,944,472.0,472.0,1.0,16.5,4,3693,2-3,0.0003,272261957,99.6424,others
76561198049046010,2,943,471.5,471.5,0.4231,0.0,3,3694,2-3,0.0003,272262900,99.6427,others
76561198073990503,1,943,943.0,943.0,0.9167,2.0,2,3695,1,0.0003,272263843,99.643,others
76561198192376999,1,943,943.0,943.0,0.3704,0.0,2,3696,1,0.0003,272264786,99.6434,others
76561198831560302,1,943,943.0,943.0,1.0,0.0,1,3697,1,0.0003,272265729,99.6437,others
76561198857643418,1,940,940.0,940.0,0.8889,2.0,2,3698,1,0.0003,272266669,99.6441,others
76561198324533340,6,939,156.5,86.0,1.0,1.33,5,3699,4-9,0.0003,272267608,99.6444,others
76561199376513513,3,939,313.0,246.0,1.0,0.33,2,3700,2-3,0.0003,272268547,99.6448,others
76561197964001732,1,938,938.0,938.0,1.0,7.0,5,3701,1,0.0003,272269485,99.6451,others
76561198095242259,11,937,85.18,84.0,0.15417,200.64,1,3702,10+,0.0003,272270422,99.6455,others
76561198097557699,2,937,468.5,468.5,0.92435,682.0,2,3703,2-3,0.0003,272271359,99.6458,others
76561198006533563,1,936,936.0,936.0,0.8571,1108.0,3,3704,1,0.0003,272272295,99.6461,others
76561198051824772,1,935,935.0,935.0,0.9545,22.0,1,3705,1,0.0003,272273230,99.6465,others
76561198034313379,2,934,467.0,467.0,0.625,1435.0,3,3706,2-3,0.0003,272274164,99.6468,others
76561198076407431,1,934,934.0,934.0,0.9,705.0,2,3707,1,0.0003,272275098,99.6472,others
76561198257315514,1,933,933.0,933.0,1.0,0.0,4,3708,1,0.0003,272276031,99.6475,others
76561198048308658,1,931,931.0,931.0,0.9231,585.0,4,3709,1,0.0003,272276962,99.6478,others
76561199290350864,6,929,154.83,62.0,0.66572,1.67,4,3710,4-9,0.0003,272277891,99.6482,others
76561198389860765,5,929,185.8,79.0,0.88,60.0,5,3711,4-9,0.0003,272278820,99.6485,others
76561198243692218,1,929,929.0,929.0,1.0,0.0,1,3712,1,0.0003,272279749,99.6489,others
76561198304729188,1,929,929.0,929.0,0.925,5.0,2,3713,1,0.0003,272280678,99.6492,others
76561198369259861,1,929,929.0,929.0,0.8571,0.0,2,3714,1,0.0003,272281607,99.6495,others
76561198053364171,1,928,928.0,928.0,0.7143,0.0,2,3715,1,0.0003,272282535,99.6499,others
76561198042558663,2,927,463.5,463.5,0.92855,47.5,3,3716,2-3,0.0003,272283462,99.6502,others
76561198113468185,1,927,927.0,927.0,1.0,402.0,2,3717,1,0.0003,272284389,99.6506,others
76561198198956041,3,925,308.33,308.0,1.0,219.67,5,3718,2-3,0.0003,272285314,99.6509,others
76561197993318425,1,924,924.0,924.0,0.9524,1.0,1,3719,1,0.0003,272286238,99.6512,others
76561198163297505,1,923,923.0,923.0,0.875,0.0,1,3720,1,0.0003,272287161,99.6516,others
76561198348549224,5,922,184.4,129.0,0.9855,548.6,4,3721,4-9,0.0003,272288083,99.6519,others
76561198044110096,1,922,922.0,922.0,0.8772,776.0,2,3722,1,0.0003,272289005,99.6523,others
76561198085405156,1,922,922.0,922.0,0.84,15.0,2,3723,1,0.0003,272289927,99.6526,others
76561198971134693,1,921,921.0,921.0,1.0,0.0,2,3724,1,0.0003,272290848,99.6529,others
76561199132176492,6,920,153.33,26.0,1.0,76.33,3,3725,4-9,0.0003,272291768,99.6533,others
76561198276179281,4,920,230.0,241.5,0.949125,90.5,6,3726,4-9,0.0003,272292688,99.6536,others
76561198253211276,1,920,920.0,920.0,0.86,9.0,6,3727,1,0.0003,272293608,99.6539,others
76561198381916924,1,918,918.0,918.0,1.0,0.0,1,3728,1,0.0003,272294526,99.6543,others
76561198214588392,2,917,458.5,458.5,0.7778,9.0,1,3729,2-3,0.0003,272295443,99.6546,others
76561198103445121,1,917,917.0,917.0,0.8571,6.0,2,3730,1,0.0003,272296360,99.6549,others
76561199242882636,6,915,152.5,115.0,0.916667,14.33,3,3731,4-9,0.0003,272297275,99.6553,others
76561198407221703,4,915,228.75,146.0,0.8889,1.0,7,3732,4-9,0.0003,272298190,99.6556,others
76561199738754954,3,914,304.67,5.0,0.3889,260.67,2,3733,2-3,0.0003,272299104,99.656,others
76561198341208770,3,913,304.33,188.0,0.5455,85.67,5,3734,2-3,0.0003,272300017,99.6563,others
76561199499926951,3,913,304.33,202.0,1.0,281.0,6,3735,2-3,0.0003,272300930,99.6566,others
76561198046803966,1,913,913.0,913.0,0.8462,0.0,2,3736,1,0.0003,272301843,99.657,others
76561198060348578,1,913,913.0,913.0,0.9231,0.0,4,3737,1,0.0003,272302756,99.6573,others
76561198086234404,1,912,912.0,912.0,1.0,112.0,2,3738,1,0.0003,272303668,99.6576,others
76561198934893829,4,910,227.5,139.0,1.0,17.75,7,3739,4-9,0.0003,272304578,99.658,others
76561198288109200,1,909,909.0,909.0,0.963,4.0,3,3740,1,0.0003,272305487,99.6583,others
76561198155429139,2,908,454.0,454.0,0.9318,156.0,3,3741,2-3,0.0003,272306395,99.6586,others
76561198292505840,1,908,908.0,908.0,0.7857,0.0,1,3742,1,0.0003,272307303,99.659,others
76561198868199221,1,907,907.0,907.0,0.9643,0.0,2,3743,1,0.0003,272308210,99.6593,others
76561198967388480,1,907,907.0,907.0,0.7143,0.0,6,3744,1,0.0003,272309117,99.6596,others
76561198252676268,1,906,906.0,906.0,0.8611,0.0,2,3745,1,0.0003,272310023,99.6599,others
76561198152957906,2,905,452.5,452.5,0.7841,0.5,3,3746,2-3,0.0003,272310928,99.6603,others
76561198135340932,1,903,903.0,903.0,1.0,722.0,2,3747,1,0.0003,272311831,99.6606,others
76561198212391531,1,903,903.0,903.0,1.0,1.0,1,3748,1,0.0003,272312734,99.6609,others
76561198329626195,1,902,902.0,902.0,0.95,0.0,3,3749,1,0.0003,272313636,99.6613,others
76561198339589549,4,901,225.25,215.5,0.944067,0.0,6,3750,4-9,0.0003,272314537,99.6616,others
76561199099355104,1,901,901.0,901.0,1.0,0.0,3,3751,1,0.0003,272315438,99.6619,others
76561198294000532,2,900,450.0,450.0,0.9643,5.0,2,3752,2-3,0.0003,272316338,99.6623,others
76561198861656121,1,900,900.0,900.0,0.875,0.0,1,3753,1,0.0003,272317238,99.6626,others
76561198286990336,2,899,449.5,449.5,0.9853,190.0,6,3754,2-3,0.0003,272318137,99.6629,others
76561198410695186,1,895,895.0,895.0,0.9688,0.0,2,3755,1,0.0003,272319032,99.6632,others
76561198416063455,5,893,178.6,102.0,0.9861,0.2,4,3756,4-9,0.0003,272319925,99.6636,others
76561198141135216,1,892,892.0,892.0,0.8421,0.0,2,3757,1,0.0003,272320817,99.6639,others
76561198438439540,7,891,127.29,31.0,1.0,5.43,8,3758,4-9,0.0003,272321708,99.6642,others
76561199484709551,4,890,222.5,128.0,1.0,0.0,4,3759,4-9,0.0003,272322598,99.6646,others
76561198219890169,1,890,890.0,890.0,0.9545,0.0,3,3760,1,0.0003,272323488,99.6649,others
76561198351315023,3,889,296.33,337.0,0.7857,48.0,3,3761,2-3,0.0003,272324377,99.6652,others
76561198014785507,1,889,889.0,889.0,0.9286,264.0,5,3762,1,0.0003,272325266,99.6655,others
76561198039805308,1,889,889.0,889.0,0.9444,0.0,2,3763,1,0.0003,272326155,99.6659,others
76561198051769256,1,888,888.0,888.0,0.963,10.0,4,3764,1,0.0003,272327043,99.6662,others
76561198839034813,1,888,888.0,888.0,0.875,38.0,3,3765,1,0.0003,272327931,99.6665,others
76561198301110573,1,887,887.0,887.0,0.9565,14.0,2,3766,1,0.0003,272328818,99.6668,others
76561198041444340,6,886,147.67,153.5,0.9,38.83,3,3767,4-9,0.0003,272329704,99.6672,others
76561198141681916,3,886,295.33,261.0,0.847167,0.0,6,3768,2-3,0.0003,272330590,99.6675,others
76561198078574446,1,885,885.0,885.0,1.0,0.0,2,3769,1,0.0003,272331475,99.6678,others
76561198215669331,1,884,884.0,884.0,0.9355,222.0,2,3770,1,0.0003,272332359,99.6681,others
76561198292849198,1,882,882.0,882.0,0.5455,0.0,2,3771,1,0.0003,272333241,99.6684,others
76561198326634362,9,881,97.89,56.0,0.872844,5.67,9,3772,4-9,0.0003,272334122,99.6688,others
76561198310295297,6,881,146.83,46.0,0.79276,65.83,10,3773,4-9,0.0003,272335003,99.6691,others
76561198079099973,2,881,440.5,440.5,0.825,0.0,2,3774,2-3,0.0003,272335884,99.6694,others
76561199074142790,1,879,879.0,879.0,0.9524,0.0,2,3775,1,0.0003,272336763,99.6697,others
76561199000794209,3,878,292.67,121.0,0.9844,59.67,2,3776,2-3,0.0003,272337641,99.6701,others
76561198232276100,1,878,878.0,878.0,0.9778,32.0,4,3777,1,0.0003,272338519,99.6704,others
76561198179497963,2,877,438.5,438.5,0.8,9.0,2,3778,2-3,0.0003,272339396,99.6707,others
76561198369882981,2,876,438.0,438.0,1.0,97.0,3,3779,2-3,0.0003,272340272,99.671,others
76561198109925661,1,876,876.0,876.0,1.0,0.0,2,3780,1,0.0003,272341148,99.6713,others
76561198052134026,1,875,875.0,875.0,0.931,0.0,2,3781,1,0.0003,272342023,99.6717,others
76561198073967197,1,875,875.0,875.0,0.8824,0.0,2,3782,1,0.0003,272342898,99.672,others
76561198201910337,2,874,437.0,437.0,0.95835,300.5,3,3783,2-3,0.0003,272343772,99.6723,others
76561198161547926,1,873,873.0,873.0,0.9545,0.0,2,3784,1,0.0003,272344645,99.6726,others
76561198113533469,1,872,872.0,872.0,1.0,137.0,11,3785,1,0.0003,272345517,99.6729,others
76561199040531970,1,872,872.0,872.0,0.9231,0.0,2,3786,1,0.0003,272346389,99.6733,others
76561198121060929,1,871,871.0,871.0,0.9565,250.0,4,3787,1,0.0003,272347260,99.6736,others
76561198075211415,4,870,217.5,119.5,0.5926,0.0,5,3788,4-9,0.0003,272348130,99.6739,others
76561198853259002,1,870,870.0,870.0,0.9444,0.0,1,3789,1,0.0003,272349000,99.6742,others
76561198201102463,2,869,434.5,434.5,1.0,0.0,2,3790,2-3,0.0003,272349869,99.6745,others
76561198300274520,1,869,869.0,869.0,0.9524,73.0,2,3791,1,0.0003,272350738,99.6749,others
76561198116243635,1,868,868.0,868.0,0.9286,1.0,2,3792,1,0.0003,272351606,99.6752,others
76561198035803858,1,866,866.0,866.0,0.6923,255.0,2,3793,1,0.0003,272352472,99.6755,others
76561198079587752,1,866,866.0,866.0,1.0,10.0,2,3794,1,0.0003,272353338,99.6758,others
76561198188541093,1,866,866.0,866.0,1.0,0.0,1,3795,1,0.0003,272354204,99.6761,others
76561198229744256,1,866,866.0,866.0,0.8947,1.0,3,3796,1,0.0003,272355070,99.6764,others
76561199124062434,1,866,866.0,866.0,0.9348,2.0,4,3797,1,0.0003,272355936,99.6768,others
76561198142812200,3,865,288.33,228.0,0.9,75.33,5,3798,2-3,0.0003,272356801,99.6771,others
76561199098274926,2,865,432.5,432.5,1.0,8.5,2,3799,2-3,0.0003,272357666,99.6774,others
76561198059957373,1,865,865.0,865.0,1.0,271.0,4,3800,1,0.0003,272358531,99.6777,others
76561198067131736,1,864,864.0,864.0,0.7692,0.0,3,3801,1,0.0003,272359395,99.678,others
76561198338790273,1,864,864.0,864.0,1.0,30.0,3,3802,1,0.0003,272360259,99.6783,others
76561198315352999,1,863,863.0,863.0,0.9655,1126.0,9,3803,1,0.0003,272361122,99.6787,others
76561198384951752,2,862,431.0,431.0,1.0,756.0,3,3804,2-3,0.0003,272361984,99.679,others
76561198276194680,1,861,861.0,861.0,0.8824,10.0,2,3805,1,0.0003,272362845,99.6793,others
76561198375939114,1,860,860.0,860.0,0.8667,61.0,6,3806,1,0.0003,272363705,99.6796,others
76561198375180331,1,859,859.0,859.0,1.0,34.0,3,3807,1,0.0003,272364564,99.6799,others
76561198810747211,3,858,286.0,54.0,1.0,91.0,7,3808,2-3,0.0003,272365422,99.6802,others
76561198986450844,1,858,858.0,858.0,0.9231,15.0,3,3809,1,0.0003,272366280,99.6805,others
76561198281815914,4,857,214.25,237.5,0.839275,1.75,3,3810,4-9,0.0003,272367137,99.6809,others
76561198076396853,2,857,428.5,428.5,0.88335,559.5,4,3811,2-3,0.0003,272367994,99.6812,others
76561198363312309,4,855,213.75,173.0,0.552367,66.5,4,3812,4-9,0.0003,272368849,99.6815,others
76561198139321495,1,854,854.0,854.0,0.4444,1429.0,2,3813,1,0.0003,272369703,99.6818,others
76561199130216150,1,853,853.0,853.0,1.0,48.0,2,3814,1,0.0003,272370556,99.6821,others
76561198063536651,1,852,852.0,852.0,0.8571,0.0,5,3815,1,0.0003,272371408,99.6824,others
76561198368754296,1,850,850.0,850.0,0.8889,0.0,2,3816,1,0.0003,272372258,99.6827,others
76561198342044048,1,849,849.0,849.0,0.875,0.0,3,3817,1,0.0003,272373107,99.683,others
76561198169740782,2,848,424.0,424.0,0.96155,0.0,2,3818,2-3,0.0003,272373955,99.6833,others
76561199201170067,1,847,847.0,847.0,1.0,0.0,3,3819,1,0.0003,272374802,99.6837,others
76561198335595785,1,846,846.0,846.0,1.0,5.0,5,3820,1,0.0003,272375648,99.684,others
76561198375391520,3,845,281.67,211.0,0.8611,305.67,4,3821,2-3,0.0003,272376493,99.6843,others
76561198063547500,1,845,845.0,845.0,0.9143,0.0,4,3822,1,0.0003,272377338,99.6846,others
76561198368418200,1,843,843.0,843.0,0.8333,0.0,3,3823,1,0.0003,272378181,99.6849,others
76561198035873827,1,842,842.0,842.0,0.9615,0.0,1,3824,1,0.0003,272379023,99.6852,others
76561198008943238,1,841,841.0,841.0,0.7037,5.0,4,3825,1,0.0003,272379864,99.6855,others
76561198105201552,1,841,841.0,841.0,0.9778,0.0,2,3826,1,0.0003,272380705,99.6858,others
76561198205492821,1,841,841.0,841.0,1.0,0.0,2,3827,1,0.0003,272381546,99.6861,others
76561198096655487,1,840,840.0,840.0,1.0,0.0,2,3828,1,0.0003,272382386,99.6864,others
76561198830698836,2,839,419.5,419.5,1.0,0.0,3,3829,2-3,0.0003,272383225,99.6867,others
76561198259469258,1,838,838.0,838.0,0.9643,1.0,2,3830,1,0.0003,272384063,99.687,others
76561198260332945,1,838,838.0,838.0,0.92,0.0,3,3831,1,0.0003,272384901,99.6874,others
76561199146546458,1,838,838.0,838.0,0.9375,875.0,2,3832,1,0.0003,272385739,99.6877,others
76561198420283053,1,837,837.0,837.0,0.9063,42.0,2,3833,1,0.0003,272386576,99.688,others
76561198993540320,1,837,837.0,837.0,1.0,2.0,2,3834,1,0.0003,272387413,99.6883,others
76561199016556691,5,836,167.2,31.0,1.0,59.6,9,3835,4-9,0.0003,272388249,99.6886,others
76561198131284072,1,836,836.0,836.0,0.8077,68.0,2,3836,1,0.0003,272389085,99.6889,others
76561198812111579,1,836,836.0,836.0,1.0,573.0,3,3837,1,0.0003,272389921,99.6892,others
76561198983247513,1,836,836.0,836.0,1.0,0.0,16,3838,1,0.0003,272390757,99.6895,others
76561198975269830,2,835,417.5,417.5,1.0,0.0,4,3839,2-3,0.0003,272391592,99.6898,others
76561198289649701,2,832,416.0,416.0,1.0,1.0,2,3840,2-3,0.0003,272392424,99.6901,others
76561199005199251,2,832,416.0,416.0,1.0,0.0,2,3841,2-3,0.0003,272393256,99.6904,others
76561198182163079,1,832,832.0,832.0,0.9444,0.0,4,3842,1,0.0003,272394088,99.6907,others
76561198954299757,2,831,415.5,415.5,1.0,10.5,2,3843,2-3,0.0003,272394919,99.691,others
76561198025038212,1,830,830.0,830.0,0.9412,1.0,3,3844,1,0.0003,272395749,99.6913,others
76561197998908207,1,829,829.0,829.0,1.0,921.0,2,3845,1,0.0003,272396578,99.6916,others
76561198093036889,1,829,829.0,829.0,0.8077,0.0,3,3846,1,0.0003,272397407,99.6919,others
76561198383971597,1,829,829.0,829.0,1.0,54.0,4,3847,1,0.0003,272398236,99.6922,others
76561198813650939,1,829,829.0,829.0,1.0,0.0,3,3848,1,0.0003,272399065,99.6925,others
76561199558320771,6,828,138.0,49.5,0.5833,109.0,3,3849,4-9,0.0003,272399893,99.6928,others
76561198044942379,2,826,413.0,413.0,1.0,0.0,2,3850,2-3,0.0003,272400719,99.6931,others
76561199068224298,1,826,826.0,826.0,1.0,0.0,2,3851,1,0.0003,272401545,99.6934,others
76561198150594343,1,825,825.0,825.0,1.0,6.0,2,3852,1,0.0003,272402370,99.6937,others
76561199083301316,2,822,411.0,411.0,0.9,1.0,2,3853,2-3,0.0003,272403192,99.694,others
76561198070751734,1,822,822.0,822.0,0.8519,0.0,2,3854,1,0.0003,272404014,99.6943,others
76561198106213271,2,820,410.0,410.0,0.8526,0.0,7,3855,2-3,0.0003,272404834,99.6946,others
76561198858561520,2,820,410.0,410.0,0.95,120.5,5,3856,2-3,0.0003,272405654,99.6949,others
76561198051578441,1,820,820.0,820.0,0.8333,0.0,2,3857,1,0.0003,272406474,99.6952,others
76561198099499448,1,819,819.0,819.0,0.8235,2567.0,3,3858,1,0.0003,272407293,99.6955,others
76561198087293199,3,817,272.33,101.0,0.525267,0.0,2,3859,2-3,0.0003,272408110,99.6958,others
76561198878854770,2,817,408.5,408.5,1.0,2.5,3,3860,2-3,0.0003,272408927,99.6961,others
76561198000734281,1,817,817.0,817.0,1.0,0.0,1,3861,1,0.0003,272409744,99.6964,others
76561198840257045,1,817,817.0,817.0,1.0,0.0,1,3862,1,0.0003,272410561,99.6967,others
76561198047891976,1,816,816.0,816.0,0.9565,2.0,2,3863,1,0.0003,272411377,99.697,others
76561197976344547,1,815,815.0,815.0,0.8571,0.0,7,3864,1,0.0003,272412192,99.6973,others
76561198818529373,1,815,815.0,815.0,0.9167,103.0,2,3865,1,0.0003,272413007,99.6976,others
76561198398675579,6,814,135.67,144.0,1.0,99.0,3,3866,4-9,0.0003,272413821,99.6979,others
76561199000640995,2,814,407.0,407.0,0.46,0.0,3,3867,2-3,0.0003,272414635,99.6982,others
76561198249588950,8,813,101.63,79.0,0.8889,70.5,9,3868,4-9,0.0003,272415448,99.6985,others
76561198006542332,2,813,406.5,406.5,0.85715,8.5,2,3869,2-3,0.0003,272416261,99.6988,others
76561198098637060,2,813,406.5,406.5,1.0,34.0,2,3870,2-3,0.0003,272417074,99.6991,others
76561198905094059,2,812,406.0,406.0,0.8021,3.0,5,3871,2-3,0.0003,272417886,99.6994,others
76561198158426798,1,812,812.0,812.0,0.8519,0.0,2,3872,1,0.0003,272418698,99.6997,others
76561198243330822,1,812,812.0,812.0,0.8889,0.0,1,3873,1,0.0003,272419510,99.7,others
76561198867916802,2,811,405.5,405.5,0.90705,0.0,4,3874,2-3,0.0003,272420321,99.7003,others
76561198150345697,1,811,811.0,811.0,0.9474,82.0,1,3875,1,0.0003,272421132,99.7006,others
76561198077561153,1,809,809.0,809.0,0.881,0.0,2,3876,1,0.0003,272421941,99.7009,others
76561199016326441,1,809,809.0,809.0,0.9524,0.0,2,3877,1,0.0003,272422750,99.7012,others
76561198391326575,12,804,67.0,28.5,0.888388,136.5,13,3878,10+,0.0003,272423554,99.7015,others
76561198878593639,1,804,804.0,804.0,1.0,0.0,1,3879,1,0.0003,272424358,99.7018,others
76561199200265188,1,804,804.0,804.0,1.0,0.0,1,3880,1,0.0003,272425162,99.7021,others
76561197960553379,1,803,803.0,803.0,0.9024,1116.0,3,3881,1,0.0003,272425965,99.7024,others
76561198984817331,1,803,803.0,803.0,0.98,1675.0,3,3882,1,0.0003,272426768,99.7027,others
76561198060063754,1,802,802.0,802.0,0.8462,0.0,2,3883,1,0.0003,272427570,99.703,others
76561198101222373,1,802,802.0,802.0,0.963,47.0,4,3884,1,0.0003,272428372,99.7033,others
76561198090389853,2,801,400.5,400.5,0.75,142.5,3,3885,2-3,0.0003,272429173,99.7036,others
76561198866256491,5,800,160.0,69.0,0.555567,7.8,4,3886,4-9,0.0003,272429973,99.7038,others
76561198001088270,1,799,799.0,799.0,0.8846,0.0,6,3887,1,0.0003,272430772,99.7041,others
76561198326224427,3,797,265.67,116.0,0.94445,772.33,3,3888,2-3,0.0003,272431569,99.7044,others
76561198121672037,1,797,797.0,797.0,1.0,1036.0,2,3889,1,0.0003,272432366,99.7047,others
76561198314748415,1,797,797.0,797.0,0.8806,8.0,1,3890,1,0.0003,272433163,99.705,others
76561198321991737,1,796,796.0,796.0,0.9167,1.0,2,3891,1,0.0003,272433959,99.7053,others
76561198059412237,1,795,795.0,795.0,1.0,1.0,3,3892,1,0.0003,272434754,99.7056,others
76561198846963728,1,795,795.0,795.0,,28.0,1,3893,1,0.0003,272435549,99.7059,others
76561199061429794,1,795,795.0,795.0,0.9444,0.0,2,3894,1,0.0003,272436344,99.7062,others
76561199067101959,1,793,793.0,793.0,0.8621,6.0,3,3895,1,0.0003,272437137,99.7065,others
76561198005221501,1,792,792.0,792.0,0.9,3.0,2,3896,1,0.0003,272437929,99.7068,others
76561198964498520,1,790,790.0,790.0,0.8824,0.0,2,3897,1,0.0003,272438719,99.707,others
76561198208261392,1,789,789.0,789.0,1.0,0.0,2,3898,1,0.0003,272439508,99.7073,others
76561199211441250,1,788,788.0,788.0,1.0,72.0,2,3899,1,0.0003,272440296,99.7076,others
76561199080633913,5,787,157.4,192.0,1.0,1.4,5,3900,4-9,0.0003,272441083,99.7079,others
76561198978409264,4,787,196.75,177.5,0.96155,49.0,5,3901,4-9,0.0003,272441870,99.7082,others
76561199017336615,1,787,787.0,787.0,1.0,0.0,3,3902,1,0.0003,272442657,99.7085,others
76561198156843042,3,786,262.0,71.0,1.0,6.67,3,3903,2-3,0.0003,272443443,99.7088,others
76561198318110123,1,784,784.0,784.0,1.0,0.0,1,3904,1,0.0003,272444227,99.7091,others
76561198811711816,1,784,784.0,784.0,1.0,51.0,3,3905,1,0.0003,272445011,99.7094,others
76561198094744141,1,783,783.0,783.0,0.9,0.0,1,3906,1,0.0003,272445794,99.7096,others
76561198054169666,1,781,781.0,781.0,0.9333,406.0,2,3907,1,0.0003,272446575,99.7099,others
76561198156643636,2,780,390.0,390.0,1.0,1.5,3,3908,2-3,0.0003,272447355,99.7102,others
76561198837565254,2,780,390.0,390.0,1.0,1.0,6,3909,2-3,0.0003,272448135,99.7105,others
76561198959514518,1,780,780.0,780.0,1.0,0.0,2,3910,1,0.0003,272448915,99.7108,others
76561198044046417,2,779,389.5,389.5,0.75,286.0,3,3911,2-3,0.0003,272449694,99.7111,others
76561198235912084,1,779,779.0,779.0,1.0,0.0,2,3912,1,0.0003,272450473,99.7114,others
76561198999824025,1,779,779.0,779.0,1.0,0.0,2,3913,1,0.0003,272451252,99.7116,others
76561198323961922,1,777,777.0,777.0,0.8333,1.0,3,3914,1,0.0003,272452029,99.7119,others
76561198423082277,1,777,777.0,777.0,0.7143,0.0,2,3915,1,0.0003,272452806,99.7122,others
76561198423674972,1,777,777.0,777.0,1.0,240.0,2,3916,1,0.0003,272453583,99.7125,others
76561198312610545,3,776,258.67,171.0,0.924233,325.0,3,3917,2-3,0.0003,272454359,99.7128,others
76561199098850240,2,776,388.0,388.0,1.0,0.0,3,3918,2-3,0.0003,272455135,99.7131,others
76561198410907019,1,776,776.0,776.0,1.0,21.0,2,3919,1,0.0003,272455911,99.7133,others
76561198112032859,1,775,775.0,775.0,0.9,0.0,2,3920,1,0.0003,272456686,99.7136,others
76561198122263768,1,775,775.0,775.0,0.7727,890.0,7,3921,1,0.0003,272457461,99.7139,others
76561198082589161,1,774,774.0,774.0,1.0,6.0,3,3922,1,0.0003,272458235,99.7142,others
76561198350508357,1,774,774.0,774.0,1.0,0.0,3,3923,1,0.0003,272459009,99.7145,others
76561198195566994,34,771,22.68,4.0,0.444442,183.74,11,3924,10+,0.0003,272459780,99.7148,others
76561198837745749,2,771,385.5,385.5,0.9423,0.0,4,3925,2-3,0.0003,272460551,99.715,others
76561198062512320,1,771,771.0,771.0,0.8333,0.0,1,3926,1,0.0003,272461322,99.7153,others
76561198083649367,1,771,771.0,771.0,0.6944,18.0,2,3927,1,0.0003,272462093,99.7156,others
76561199019021308,1,769,769.0,769.0,0.95,484.0,3,3928,1,0.0003,272462862,99.7159,others
76561198191278906,1,768,768.0,768.0,0.8,0.0,3,3929,1,0.0003,272463630,99.7162,others
76561198885824132,1,768,768.0,768.0,0.9057,37.0,3,3930,1,0.0003,272464398,99.7164,others
76561199124413549,15,767,51.13,3.0,0.4375,34.53,8,3931,10+,0.0003,272465165,99.7167,others
76561198401588630,9,767,85.22,88.0,0.921875,37.0,4,3932,4-9,0.0003,272465932,99.717,others
76561198333844512,1,767,767.0,767.0,0.7907,99.0,2,3933,1,0.0003,272466699,99.7173,others
76561198095491058,2,766,383.0,383.0,1.0,0.0,2,3934,2-3,0.0003,272467465,99.7176,others
76561198003716752,1,766,766.0,766.0,1.0,280.0,2,3935,1,0.0003,272468231,99.7179,others
76561199510051627,4,765,191.25,29.0,1.0,0.0,4,3936,4-9,0.0003,272468996,99.7181,others
76561198043888306,9,764,84.89,25.0,0.842857,246.89,4,3937,4-9,0.0003,272469760,99.7184,others
76561198122319902,2,764,382.0,382.0,0.54545,0.0,3,3938,2-3,0.0003,272470524,99.7187,others
76561198214622563,1,764,764.0,764.0,1.0,0.0,2,3939,1,0.0003,272471288,99.719,others
76561198392465061,2,762,381.0,381.0,0.89445,588.5,2,3940,2-3,0.0003,272472050,99.7192,others
76561198344070048,1,762,762.0,762.0,1.0,0.0,4,3941,1,0.0003,272472812,99.7195,others
76561198127724468,1,761,761.0,761.0,0.963,0.0,2,3942,1,0.0003,272473573,99.7198,others
76561198807191591,1,761,761.0,761.0,1.0,0.0,2,3943,1,0.0003,272474334,99.7201,others
76561198127182927,1,760,760.0,760.0,1.0,0.0,2,3944,1,0.0003,272475094,99.7204,others
76561198340798872,1,760,760.0,760.0,0.9714,1.0,3,3945,1,0.0003,272475854,99.7206,others
76561198815874085,1,760,760.0,760.0,1.0,426.0,1,3946,1,0.0003,272476614,99.7209,others
76561199018462042,5,759,151.8,104.0,0.81308,1.0,2,3947,4-9,0.0003,272477373,99.7212,others
76561198340381209,1,759,759.0,759.0,0.9394,506.0,2,3948,1,0.0003,272478132,99.7215,others
76561198845912054,3,758,252.67,222.0,0.9722,0.0,2,3949,2-3,0.0003,272478890,99.7218,others
76561198960790877,26,757,29.12,14.0,0.971131,152.81,13,3950,10+,0.0003,272479647,99.722,others
